"Dataset","Tissue","Species","Method","LLMBackend","LLMModelID","Replicate","RefinementSelector","RefinementBudgetK","Bin","BinLower","BinUpper","N","Coverage","MeanConfidence","Accuracy","AbsCalibrationError"
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,5,0.4,0.5,1,0.0625,0.47,0,0.47
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,6,0.5,0.6,1,0.0625,0.54,0,0.54
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,7,0.6,0.7,2,0.125,0.7,1,0.3
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,8,0.7,0.8,6,0.375,0.733333333333333,0.833333333333333,0.1
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,9,0.8,0.9,4,0.25,0.861,0.5,0.361
"ZilionisLung","Lung","Human","OpenAICell-NoOntologyK","openai","gpt-5",2,"evidence-no-ontology-k",0,10,0.9,1,2,0.125,0.934,1,0.0660000000000001
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,4,0.3,0.4,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,5,0.4,0.5,2,0.125,0.465,0,0.465
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,6,0.5,0.6,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,7,0.6,0.7,3,0.1875,0.656333333333333,1,0.343666666666667
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,8,0.7,0.8,4,0.25,0.7475,0.75,0.00249999999999995
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,9,0.8,0.9,4,0.25,0.8435,0.5,0.3435
"ZilionisLung","Lung","Human","OpenAICell-FullRefined","openai","gpt-5",2,"full",16,10,0.9,1,3,0.1875,0.924666666666667,1,0.0753333333333334
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.125,0.7,1,0.3
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,8,0.7,0.8,2,0.25,0.8,0.5,0.3
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,9,0.8,0.9,1,0.125,0.85,1,0.15
"PBMC","PBMC","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,10,0.9,1,4,0.5,0.9675,1,0.0325
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.125,0.7,1,0.3
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,8,0.7,0.8,2,0.25,0.8,0.5,0.3
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,9,0.8,0.9,1,0.125,0.85,1,0.15
"PBMC","PBMC","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,10,0.9,1,4,0.5,0.9675,1,0.0325
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,8,0.7,0.8,3,0.375,0.751666666666667,0.666666666666667,0.0850000000000001
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,9,0.8,0.9,4,0.5,0.87325,1,0.12675
"PBMC","PBMC","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,10,0.9,1,1,0.125,0.91,1,0.09
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,8,0.7,0.8,3,0.375,0.751666666666667,0.666666666666667,0.0850000000000001
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,9,0.8,0.9,4,0.5,0.87325,1,0.12675
"PBMC","PBMC","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,10,0.9,1,1,0.125,0.91,1,0.09
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,7,0.6,0.7,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,8,0.7,0.8,3,0.375,0.751666666666667,0.666666666666667,0.0850000000000001
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,9,0.8,0.9,4,0.5,0.87325,1,0.12675
"PBMC","PBMC","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,10,0.9,1,1,0.125,0.91,1,0.09
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,8,0.7,0.8,3,0.375,0.751666666666667,0.666666666666667,0.0850000000000001
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,9,0.8,0.9,4,0.5,0.87325,1,0.12675
"PBMC","PBMC","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,10,0.9,1,1,0.125,0.91,1,0.09
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,7,0.6,0.7,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,8,0.7,0.8,3,0.375,0.751666666666667,0.666666666666667,0.0850000000000001
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,9,0.8,0.9,4,0.5,0.87325,1,0.12675
"PBMC","PBMC","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,10,0.9,1,1,0.125,0.91,1,0.09
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,1,0,0.1,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,2,0.1,0.2,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,3,0.2,0.3,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,4,0.3,0.4,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,5,0.4,0.5,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,6,0.5,0.6,0,0,NA,NA,NA
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,7,0.6,0.7,1,0.125,0.693,0,0.693
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,8,0.7,0.8,2,0.25,0.76,0.5,0.26
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,9,0.8,0.9,3,0.375,0.870666666666667,1,0.129333333333333
"PBMC","PBMC","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",8,10,0.9,1,2,0.25,0.9065,1,0.0934999999999999
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,4,0.3,0.4,1,0.0625,0.4,0,0.4
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,7,0.6,0.7,3,0.1875,0.683333333333333,0.666666666666667,0.0166666666666667
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,8,0.7,0.8,1,0.0625,0.75,1,0.25
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,9,0.8,0.9,3,0.1875,0.886666666666667,1,0.113333333333333
"BaronPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,10,0.9,1,7,0.4375,0.97,1,0.03
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,4,0.3,0.4,1,0.0625,0.4,0,0.4
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,7,0.6,0.7,3,0.1875,0.683333333333333,0.666666666666667,0.0166666666666667
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,8,0.7,0.8,1,0.0625,0.75,1,0.25
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,9,0.8,0.9,3,0.1875,0.886666666666667,1,0.113333333333333
"BaronPancreas","Pancreas","Human","OpenAICell-Evidence","openai","gpt-5",3,"none",0,10,0.9,1,7,0.4375,0.97,1,0.03
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,6,0.5,0.6,1,0.0625,0.54,0,0.54
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,8,0.7,0.8,8,0.5,0.771,0.75,0.021
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,9,0.8,0.9,5,0.3125,0.8374,1,0.1626
"BaronPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",3,"none",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,6,0.5,0.6,1,0.0625,0.54,0,0.54
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,8,0.7,0.8,8,0.5,0.771,0.75,0.021
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,9,0.8,0.9,5,0.3125,0.8374,1,0.1626
"BaronPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",3,"evidence-k",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,6,0.5,0.6,1,0.0625,0.54,0,0.54
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,8,0.7,0.8,8,0.5,0.771,0.75,0.021
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,9,0.8,0.9,5,0.3125,0.8374,1,0.1626
"BaronPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",3,"random-k",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,6,0.5,0.6,1,0.0625,0.54,0,0.54
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,8,0.7,0.8,8,0.5,0.771,0.75,0.021
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,9,0.8,0.9,5,0.3125,0.8374,1,0.1626
"BaronPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",3,"confidence-k",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,6,0.5,0.6,1,0.0625,0.54,0,0.54
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,7,0.6,0.7,1,0.0625,0.645,1,0.355
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,8,0.7,0.8,8,0.5,0.771,0.75,0.021
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,9,0.8,0.9,5,0.3125,0.8374,1,0.1626
"BaronPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",3,"evidence-no-ontology-k",0,10,0.9,1,1,0.0625,0.955,1,0.045
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,1,0,0.1,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,2,0.1,0.2,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,3,0.2,0.3,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,4,0.3,0.4,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,5,0.4,0.5,1,0.0625,0.45,0,0.45
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,6,0.5,0.6,0,0,NA,NA,NA
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,7,0.6,0.7,2,0.125,0.685,0,0.685
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,8,0.7,0.8,4,0.25,0.785,1,0.215
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,9,0.8,0.9,8,0.5,0.828,1,0.172
"BaronPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",3,"full",16,10,0.9,1,1,0.0625,0.955,1,0.045
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,6,0.5,0.6,1,0.0909090909090909,0.6,1,0.4
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,7,0.6,0.7,1,0.0909090909090909,0.7,1,0.3
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,8,0.7,0.8,1,0.0909090909090909,0.8,1,0.2
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAI-Plain","openai","gpt-5",3,"none",0,10,0.9,1,8,0.727272727272727,0.985,0.875,0.11
